,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
133,House for Sale,"$178,650","706 Boca Chica Dr,",Fenton,MO,63026,"1,350",3,2,https://www.realtor.com//realestateandhomes-detail/706-Boca-Chica-Dr_Fenton_MO_63026_M88424-33644
134,House for Sale,"$199,900","2206 Penncross Ct,",Fenton,MO,63026,"1,127",3,2,https://www.realtor.com//realestateandhomes-detail/2206-Penncross-Ct_Fenton_MO_63026_M85497-27519
135,House for Sale,"$184,500","109 May Valley Ln,",Fenton,MO,63026,960,3,1,https://www.realtor.com//realestateandhomes-detail/109-May-Valley-Ln_Fenton_MO_63026_M85880-25352
136,House for Sale,"$268,500","891 Shadow Pine Dr,",Fenton,MO,63026,"2,300",3,2.5,https://www.realtor.com//realestateandhomes-detail/891-Shadow-Pine-Dr_Fenton_MO_63026_M70238-20830
137,House for Sale,"$275,000","2031 Meramec Meadows Dr,",Fenton,MO,63026,"1,429",3,3,https://www.realtor.com//realestateandhomes-detail/2031-Meramec-Meadows-Dr_Fenton_MO_63026_M98024-18980
138,House for Sale,"$280,000","50 Worthy Ct,",Fenton,MO,63026,"1,612",3,2,https://www.realtor.com//realestateandhomes-detail/50-Worthy-Ct_Fenton_MO_63026_M87098-22008
139,House for Sale,"$279,900","938 Winter Lake Dr,",Fenton,MO,63026,"2,153",3,3.5,https://www.realtor.com//realestateandhomes-detail/938-Winter-Lake-Dr_Fenton_MO_63026_M74443-10833
140,House for Sale,"$234,900","551 Winter Garden Dr,",Fenton,MO,63026,"1,364",3,3,https://www.realtor.com//realestateandhomes-detail/551-Winter-Garden-Dr_Fenton_MO_63026_M89448-72646
141,House for Sale,"$175,000","1927 Waybridge Ln,",Fenton,MO,63026,"1,401",3,1.5,https://www.realtor.com//realestateandhomes-detail/1927-Waybridge-Ln_Fenton_MO_63026_M88798-32723
142,House for Sale,"$515,000","Lexington,",Fenton,MO,63026,"3,000",4,3.5,https://www.realtor.com//realestateandhomes-detail/Lexington_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P414278987881
143,House for Sale,"$329,900","406 Lincoln Terrace Ct,",Fenton,MO,63026,"1,714",3,2.5,https://www.realtor.com//realestateandhomes-detail/406-Lincoln-Terrace-Ct_Fenton_MO_63026_M85495-55527
144,House for Sale,"$270,000","109 Apostle Cir,",Fenton,MO,63026,"1,601",3,2.5,https://www.realtor.com//realestateandhomes-detail/109-Apostle-Cir_Fenton_MO_63026_M86200-36093
145,House for Sale,"$269,000","927 Shadow Pine Dr,",Fenton,MO,63026,"2,600",5,2.5,https://www.realtor.com//realestateandhomes-detail/927-Shadow-Pine-Dr_Fenton_MO_63026_M72541-11576
146,House for Sale,"$320,000","1718 Praise Blvd,",Fenton,MO,63026,"2,439",3,3.5,https://www.realtor.com//realestateandhomes-detail/1718-Praise-Blvd_Fenton_MO_63026_M78866-02114
147,House for Sale,"$198,728","1100 Fenton Park Dr,",Fenton,MO,63026,988,3,3,https://www.realtor.com//realestateandhomes-detail/1100-Fenton-Park-Dr_Fenton_MO_63026_M85414-60074
148,House for Sale,"$199,900","664 Greenhurst Ct,",Fenton,MO,63026,888,4,2,https://www.realtor.com//realestateandhomes-detail/664-Greenhurst-Ct_Fenton_MO_63026_M71165-27306
149,House for Sale,"$129,000","242 Cool Valley Dr Units 1 & 2,",Fenton,MO,63026,"1,560",2,1,https://www.realtor.com//realestateandhomes-detail/242-Cool-Valley-Dr-Unit-1_Fenton_MO_63026_M73676-69339?ex=MO2435653573
150,House for Sale,"$184,900","10 Stone Trail Ct,",Fenton,MO,63026,"1,990",3,3.5,https://www.realtor.com//realestateandhomes-detail/10-Stone-Trail-Ct_Fenton_MO_63026_M84747-15365
151,House for Sale,"$189,900","367 Fury Dr,",Fenton,MO,63026,999,4,1,https://www.realtor.com//realestateandhomes-detail/367-Fury-Dr_Fenton_MO_63026_M82712-26872
152,House for Sale,"$154,900","256 Green Jade Estates Dr,",Fenton,MO,63026,888,3,2.5,https://www.realtor.com//realestateandhomes-detail/256-Green-Jade-Estates-Dr_Fenton_MO_63026_M86511-91828
153,House for Sale,"$299,900","2016 Meramec Meadows Dr,",Fenton,MO,63026,"1,916",3,2.5,https://www.realtor.com//realestateandhomes-detail/2016-Meramec-Meadows-Dr_Fenton_MO_63026_M88439-46507
154,House for Sale,"$330,000","2469 Alcarol Dr,",Fenton,MO,63026,"1,965",3,3,https://www.realtor.com//realestateandhomes-detail/2469-Alcarol-Dr_Fenton_MO_63026_M85649-32023
155,House for Sale,"$274,500","756 Spring Crest Ct,",Fenton,MO,63026,"1,569",3,3,https://www.realtor.com//realestateandhomes-detail/756-Spring-Crest-Ct_Fenton_MO_63026_M81069-35853
156,House for Sale,"$335,000","1844 E Branch Rd,",Fenton,MO,63026,"2,105",3,2.5,https://www.realtor.com//realestateandhomes-detail/1844-E-Branch-Rd_Fenton_MO_63026_M82451-04333
157,House for Sale,"$274,900","2047 Meramec Meadows Dr,",Fenton,MO,63026,"1,520",3,2,https://www.realtor.com//realestateandhomes-detail/2047-Meramec-Meadows-Dr_Fenton_MO_63026_M88747-28175
158,House for Sale,"$339,900","1725 Ivy Chase Ct,",Fenton,MO,63026,"2,250",5,3.5,https://www.realtor.com//realestateandhomes-detail/1725-Ivy-Chase-Ct_Fenton_MO_63026_M79127-17316
159,House for Sale,"$209,990","1407 Trails Dr,",Fenton,MO,63026,"1,556",4,2,https://www.realtor.com//realestateandhomes-detail/1407-Trails-Dr_Fenton_MO_63026_M70459-87248
160,House for Sale,"$243,500","1655 Somerset Ridge Dr,",Fenton,MO,63026,"1,789",3,3,https://www.realtor.com//realestateandhomes-detail/1655-Somerset-Ridge-Dr_Fenton_MO_63026_M78115-52358
161,House for Sale,"$509,500","1553 Legacy Cir,",Fenton,MO,63026,"3,162",4,3.5,https://www.realtor.com//realestateandhomes-detail/1553-Legacy-Cir_Fenton_MO_63026_M72466-31454
162,House for Sale,"$175,000","2311 Viminal Ct,",Fenton,MO,63026,832,3,1.5,https://www.realtor.com//realestateandhomes-detail/2311-Viminal-Ct_Fenton_MO_63026_M78857-85412
163,House for Sale,"$207,900","2117 Palatine Ct,",Fenton,MO,63026,"1,211",3,2.5,https://www.realtor.com//realestateandhomes-detail/2117-Palatine-Ct_Fenton_MO_63026_M86019-36921
164,House for Sale,"$240,000","8 Forest Knoll Dr,",Fenton,MO,63026,"1,450",3,3,https://www.realtor.com//realestateandhomes-detail/8-Forest-Knoll-Dr_Fenton_MO_63026_M83807-14915
165,House for Sale,"$37,900",NA,Fenton,MO,63026,768,2,1,https://www.realtor.com//realestateandhomes-detail/12-New-Sugar-Creek-Rd_Fenton_MO_63026_M70677-29740
166,House for Sale,"$179,900","1850 Waybridge Ln,",Fenton,MO,63026,960,3,2.5,https://www.realtor.com//realestateandhomes-detail/1850-Waybridge-Ln_Fenton_MO_63026_M86294-40593
167,Condo/Townhome,"$110,000","652 Green Jade Dr Apt A,",Fenton,MO,63026,936,2,2,https://www.realtor.com//realestateandhomes-detail/652-Green-Jade-Dr-Apt-A_Fenton_MO_63026_M79646-12325
168,House for Sale,"$335,000","362 Summer Top Ln,",Fenton,MO,63026,"2,618",4,2.5,https://www.realtor.com//realestateandhomes-detail/362-Summer-Top-Ln_Fenton_MO_63026_M85150-09998
169,House for Sale,"$255,000","1722 Stemwood Way,",Fenton,MO,63026,"1,316",3,2,https://www.realtor.com//realestateandhomes-detail/1722-Stemwood-Way_Fenton_MO_63026_M84750-46570
170,House for Sale,"$539,000","Springfield,",Fenton,MO,63026,"3,586",4,3.5,https://www.realtor.com//realestateandhomes-detail/Springfield_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P413571083623
171,House for Sale,"$272,043","379 Timber Valley Trl,",Fenton,MO,63026,"1,300",3,2,https://www.realtor.com//realestateandhomes-detail/379-Timber-Valley-Trl_Fenton_MO_63026_M98741-32186
172,House for Sale,"$220,000","35 Sennawood Dr,",Fenton,MO,63026,"1,144",3,2.5,https://www.realtor.com//realestateandhomes-detail/35-Sennawood-Dr_Fenton_MO_63026_M78440-85526
173,House for Sale,"$445,000","Glenview,",Fenton,MO,63026,"2,040",3,2,https://www.realtor.com//realestateandhomes-detail/Glenview_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P413411232800
174,House for Sale,"$455,500","Oakbrook II,",Fenton,MO,63026,"2,231",3,2,https://www.realtor.com//realestateandhomes-detail/Oakbrook-II_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P415612046523
175,House for Sale,"$264,900","Hickory,",Fenton,MO,63026,2,4,2,https://www.realtor.com//realestateandhomes-detail/Hickory_Estates-at-Winding-Bluffs_200-13th-St_Fenton_MO_63026_P413343123306
176,House for Sale,"$199,900","2206 Penncross Ct,",Fenton,MO,63026,"1,127",3,2,https://www.realtor.com//realestateandhomes-detail/2206-Penncross-Ct_Fenton_MO_63026_M85497-27519
177,House for Sale,"$178,650","706 Boca Chica Dr,",Fenton,MO,63026,"1,350",3,2,https://www.realtor.com//realestateandhomes-detail/706-Boca-Chica-Dr_Fenton_MO_63026_M88424-33644
178,House for Sale,"$268,500","891 Shadow Pine Dr,",Fenton,MO,63026,"2,300",3,2.5,https://www.realtor.com//realestateandhomes-detail/891-Shadow-Pine-Dr_Fenton_MO_63026_M70238-20830
179,House for Sale,"$198,728","1100 Fenton Park Dr,",Fenton,MO,63026,988,3,3,https://www.realtor.com//realestateandhomes-detail/1100-Fenton-Park-Dr_Fenton_MO_63026_M85414-60074
180,House for Sale,"$184,500","109 May Valley Ln,",Fenton,MO,63026,960,3,1,https://www.realtor.com//realestateandhomes-detail/109-May-Valley-Ln_Fenton_MO_63026_M85880-25352
181,House for Sale,"$415,000","966 Arlington Glen Dr,",Fenton,MO,63026,"2,687",4,3.5,https://www.realtor.com//realestateandhomes-detail/966-Arlington-Glen-Dr_Fenton_MO_63026_M85281-98473
182,House for Sale,"$275,000","2031 Meramec Meadows Dr,",Fenton,MO,63026,"1,429",3,3,https://www.realtor.com//realestateandhomes-detail/2031-Meramec-Meadows-Dr_Fenton_MO_63026_M98024-18980
183,House for Sale,"$234,900","551 Winter Garden Dr,",Fenton,MO,63026,"1,364",3,3,https://www.realtor.com//realestateandhomes-detail/551-Winter-Garden-Dr_Fenton_MO_63026_M89448-72646
184,House for Sale,"$269,000","927 Shadow Pine Dr,",Fenton,MO,63026,"2,600",5,2.5,https://www.realtor.com//realestateandhomes-detail/927-Shadow-Pine-Dr_Fenton_MO_63026_M72541-11576
185,House for Sale,"$279,900","938 Winter Lake Dr,",Fenton,MO,63026,"2,153",3,3.5,https://www.realtor.com//realestateandhomes-detail/938-Winter-Lake-Dr_Fenton_MO_63026_M74443-10833
186,House for Sale,"$199,900","664 Greenhurst Ct,",Fenton,MO,63026,888,4,2,https://www.realtor.com//realestateandhomes-detail/664-Greenhurst-Ct_Fenton_MO_63026_M71165-27306
187,House for Sale,"$175,000","1927 Waybridge Ln,",Fenton,MO,63026,"1,401",3,1.5,https://www.realtor.com//realestateandhomes-detail/1927-Waybridge-Ln_Fenton_MO_63026_M88798-32723
188,House for Sale,"$154,900","256 Green Jade Estates Dr,",Fenton,MO,63026,888,3,2.5,https://www.realtor.com//realestateandhomes-detail/256-Green-Jade-Estates-Dr_Fenton_MO_63026_M86511-91828
189,House for Sale,"$270,000","109 Apostle Cir,",Fenton,MO,63026,"1,601",3,2.5,https://www.realtor.com//realestateandhomes-detail/109-Apostle-Cir_Fenton_MO_63026_M86200-36093
190,House for Sale,"$280,000","50 Worthy Ct,",Fenton,MO,63026,"1,612",3,2,https://www.realtor.com//realestateandhomes-detail/50-Worthy-Ct_Fenton_MO_63026_M87098-22008
191,House for Sale,"$184,900","10 Stone Trail Ct,",Fenton,MO,63026,"1,990",3,3.5,https://www.realtor.com//realestateandhomes-detail/10-Stone-Trail-Ct_Fenton_MO_63026_M84747-15365
192,House for Sale,"$179,900","1850 Waybridge Ln,",Fenton,MO,63026,960,3,2.5,https://www.realtor.com//realestateandhomes-detail/1850-Waybridge-Ln_Fenton_MO_63026_M86294-40593
193,House for Sale,"$329,900","406 Lincoln Terrace Ct,",Fenton,MO,63026,"1,714",3,2.5,https://www.realtor.com//realestateandhomes-detail/406-Lincoln-Terrace-Ct_Fenton_MO_63026_M85495-55527
194,House for Sale,"$189,900","367 Fury Dr,",Fenton,MO,63026,999,4,1,https://www.realtor.com//realestateandhomes-detail/367-Fury-Dr_Fenton_MO_63026_M82712-26872
195,House for Sale,"$320,000","1718 Praise Blvd,",Fenton,MO,63026,"2,439",3,3.5,https://www.realtor.com//realestateandhomes-detail/1718-Praise-Blvd_Fenton_MO_63026_M78866-02114
196,House for Sale,"$509,500","1553 Legacy Cir,",Fenton,MO,63026,"3,162",4,3.5,https://www.realtor.com//realestateandhomes-detail/1553-Legacy-Cir_Fenton_MO_63026_M72466-31454
197,House for Sale,"$175,000","2311 Viminal Ct,",Fenton,MO,63026,832,3,1.5,https://www.realtor.com//realestateandhomes-detail/2311-Viminal-Ct_Fenton_MO_63026_M78857-85412
198,House for Sale,"$120,000","1898 San Luis Rey Pkwy,",Fenton,MO,63026,839,3,1.5,https://www.realtor.com//realestateandhomes-detail/1898-San-Luis-Rey-Pkwy_Fenton_MO_63026_M71127-26180
199,House for Sale,"$129,000","242 Cool Valley Dr Units 1 & 2,",Fenton,MO,63026,"1,560",2,1,https://www.realtor.com//realestateandhomes-detail/242-Cool-Valley-Dr-Unit-1_Fenton_MO_63026_M73676-69339?ex=MO2435653573
200,House for Sale,"$398,000","104 Maple Dr,",Fenton,MO,63026,"2,216",4,3.5,https://www.realtor.com//realestateandhomes-detail/104-Maple-Dr_Fenton_MO_63026_M85127-22958
201,House for Sale,"$368,000","1415 Romaine Creek Rd,",Fenton,MO,63026,"2,340",6,3,https://www.realtor.com//realestateandhomes-detail/1415-Romaine-Creek-Rd_Fenton_MO_63026_M71247-95513
202,House for Sale,"$249,900","721 Wisdom Ct,",Fenton,MO,63026,"1,192",3,2.5,https://www.realtor.com//realestateandhomes-detail/721-Wisdom-Ct_Fenton_MO_63026_M79336-69000
203,House for Sale,"$330,000","2469 Alcarol Dr,",Fenton,MO,63026,"1,965",3,3,https://www.realtor.com//realestateandhomes-detail/2469-Alcarol-Dr_Fenton_MO_63026_M85649-32023
204,House for Sale,"$207,900","2117 Palatine Ct,",Fenton,MO,63026,"1,211",3,2.5,https://www.realtor.com//realestateandhomes-detail/2117-Palatine-Ct_Fenton_MO_63026_M86019-36921
205,House for Sale,"$335,000","1844 E Branch Rd,",Fenton,MO,63026,"2,105",3,2.5,https://www.realtor.com//realestateandhomes-detail/1844-E-Branch-Rd_Fenton_MO_63026_M82451-04333
206,House for Sale,"$299,900","2016 Meramec Meadows Dr,",Fenton,MO,63026,"1,916",3,2.5,https://www.realtor.com//realestateandhomes-detail/2016-Meramec-Meadows-Dr_Fenton_MO_63026_M88439-46507
207,House for Sale,"$515,000","Lexington,",Fenton,MO,63026,"3,000",4,3.5,https://www.realtor.com//realestateandhomes-detail/Lexington_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P414278987881
208,House for Sale,"$214,900","1695 San Miguel Ln,",Fenton,MO,63026,875,4,2,https://www.realtor.com//realestateandhomes-detail/1695-San-Miguel-Ln_Fenton_MO_63026_M70541-06852
209,House for Sale,"$79,900","100 Major Dr,",Fenton,MO,63026,"1,124",3,1,https://www.realtor.com//realestateandhomes-detail/100-Major-Dr_Fenton_MO_63026_M70125-89963
210,House for Sale,"$274,500","756 Spring Crest Ct,",Fenton,MO,63026,"1,569",3,3,https://www.realtor.com//realestateandhomes-detail/756-Spring-Crest-Ct_Fenton_MO_63026_M81069-35853
211,House for Sale,"$209,990","1407 Trails Dr,",Fenton,MO,63026,"1,556",4,2,https://www.realtor.com//realestateandhomes-detail/1407-Trails-Dr_Fenton_MO_63026_M70459-87248
212,House for Sale,"$209,900","66 Forest Knoll Dr,",Fenton,MO,63026,"1,349",3,3,https://www.realtor.com//realestateandhomes-detail/66-Forest-Knoll-Dr_Fenton_MO_63026_M75876-09234
213,House for Sale,"$350,000","1399 Mosswoods Dr,",Fenton,MO,63026,"2,105",5,3,https://www.realtor.com//realestateandhomes-detail/1399-Mosswoods-Dr_Fenton_MO_63026_M86519-79487
214,House for Sale,"$255,000","1722 Stemwood Way,",Fenton,MO,63026,"1,316",3,2,https://www.realtor.com//realestateandhomes-detail/1722-Stemwood-Way_Fenton_MO_63026_M84750-46570
215,House for Sale,"$445,000","Glenview,",Fenton,MO,63026,"2,040",3,2,https://www.realtor.com//realestateandhomes-detail/Glenview_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P413411232800
216,House for Sale,"$455,500","Oakbrook II,",Fenton,MO,63026,"2,231",3,2,https://www.realtor.com//realestateandhomes-detail/Oakbrook-II_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P415612046523
217,House for Sale,"$264,900","Hickory,",Fenton,MO,63026,2,4,2,https://www.realtor.com//realestateandhomes-detail/Hickory_Estates-at-Winding-Bluffs_200-13th-St_Fenton_MO_63026_P413343123306
218,House for Sale,"$272,043","379 Timber Valley Trl,",Fenton,MO,63026,"1,300",3,2,https://www.realtor.com//realestateandhomes-detail/379-Timber-Valley-Trl_Fenton_MO_63026_M98741-32186
219,House for Sale,"$539,000","Springfield,",Fenton,MO,63026,"3,586",4,3.5,https://www.realtor.com//realestateandhomes-detail/Springfield_Summit-Woods-Estates_671-Summit-Rd_Fenton_MO_63026_P413571083623
220,House for Sale,"$123,000","1882 Waybridge Ln,",Fenton,MO,63026,"1,440",3,2,https://www.realtor.com//realestateandhomes-detail/1882-Waybridge-Ln_Fenton_MO_63026_M82827-21230
221,Mfd/Mobile Home,"$64,900","2891 Saline Rd,",Fenton,MO,63026,"1,200",3,2,https://www.realtor.com//realestateandhomes-detail/2891-Saline-Rd_Fenton_MO_63026_M87735-88224
222,House for Sale,"$368,000","1415 Romaine Creek Rd,",Fenton,MO,63026,"2,340",6,3,https://www.realtor.com//realestateandhomes-detail/1415-Romaine-Creek-Rd_Fenton_MO_63026_M71247-95513
223,House for Sale,"$259,900","940 Shadow Pine Dr,",Fenton,MO,63026,"2,420",4,2.5,https://www.realtor.com//realestateandhomes-detail/940-Shadow-Pine-Dr_Fenton_MO_63026_M71639-18029
224,House for Sale,"$375,000","108 Zapata Ct,",Fenton,MO,63026,"2,569",4,2.5,https://www.realtor.com//realestateandhomes-detail/108-Zapata-Ct_Fenton_MO_63026_M82513-64125
225,House for Sale,"$79,900","100 Major Dr,",Fenton,MO,63026,"1,124",3,1,https://www.realtor.com//realestateandhomes-detail/100-Major-Dr_Fenton_MO_63026_M70125-89963
226,House for Sale,"$309,955","1265 Parkspur Ln,",Fenton,MO,63026,"1,704",4,3,https://www.realtor.com//realestateandhomes-detail/1265-Parkspur-Ln_Fenton_MO_63026_M86632-07908
227,House for Sale,"$129,845","18 North Dr,",Fenton,MO,63026,912,3,1,https://www.realtor.com//realestateandhomes-detail/18-North-Dr_Fenton_MO_63026_M84348-78072
228,House for Sale,"$189,900","1002 San Luis Dr,",Fenton,MO,63026,936,3,1.5,https://www.realtor.com//realestateandhomes-detail/1002-San-Luis-Dr_Fenton_MO_63026_M75336-52857
229,House for Sale,"$184,900","2226 Guebert Rd,",Fenton,MO,63026,864,3,2,https://www.realtor.com//realestateandhomes-detail/2226-Guebert-Rd_Fenton_MO_63026_M85402-24704
230,House for Sale,"$494,900","1548 Fenton Hills Rd,",Fenton,MO,63026,"2,818",4,2.5,https://www.realtor.com//realestateandhomes-detail/1548-Fenton-Hills-Rd_Fenton_MO_63026_M86172-79117
231,House for Sale,"$440,000","2111 Avalon Ridge Cir,",Fenton,MO,63026,"2,952",4,3.5,https://www.realtor.com//realestateandhomes-detail/2111-Avalon-Ridge-Cir_Fenton_MO_63026_M75526-34184
232,House for Sale,"$359,900","1730 San Martin Dr,",Fenton,MO,63026,"2,020",4,3,https://www.realtor.com//realestateandhomes-detail/1730-San-Martin-Dr_Fenton_MO_63026_M85311-31630
233,House for Sale,"$269,900","1194 Winter Park Dr,",Fenton,MO,63026,"1,904",3,2.5,https://www.realtor.com//realestateandhomes-detail/1194-Winter-Park-Dr_Fenton_MO_63026_M86787-24358
234,House for Sale,"$240,000","410 Winter Bluff Dr,",Fenton,MO,63026,"1,478",3,3,https://www.realtor.com//realestateandhomes-detail/410-Winter-Bluff-Dr_Fenton_MO_63026_M82114-29036
235,House for Sale,"$214,900","112 Keystone Dr,",Fenton,MO,63026,"1,344",3,2,https://www.realtor.com//realestateandhomes-detail/112-Keystone-Dr_Fenton_MO_63026_M80810-85365
236,House for Sale,"$398,000","104 Maple Dr,",Fenton,MO,63026,"2,216",4,3.5,https://www.realtor.com//realestateandhomes-detail/104-Maple-Dr_Fenton_MO_63026_M85127-22958
237,House for Sale,"$189,900","56 Sparrow Point Cir,",Fenton,MO,63026,"1,189",4,3,https://www.realtor.com//realestateandhomes-detail/56-Sparrow-Point-Cir_Fenton_MO_63026_M86551-16827
238,House for Sale,"$369,900","911 Arlington Glen Dr,",Fenton,MO,63026,"1,978",3,2.5,https://www.realtor.com//realestateandhomes-detail/911-Arlington-Glen-Dr_Fenton_MO_63026_M74729-47004
239,House for Sale,"$350,000","1399 Mosswoods Dr,",Fenton,MO,63026,"2,105",5,3,https://www.realtor.com//realestateandhomes-detail/1399-Mosswoods-Dr_Fenton_MO_63026_M86519-79487
240,House for Sale,"$249,900","721 Wisdom Ct,",Fenton,MO,63026,"1,192",3,2.5,https://www.realtor.com//realestateandhomes-detail/721-Wisdom-Ct_Fenton_MO_63026_M79336-69000
241,House for Sale,"$315,000","4832 Romaine Spring Dr,",Fenton,MO,63026,"3,156",4,2.5,https://www.realtor.com//realestateandhomes-detail/4832-Romaine-Spring-Dr_Fenton_MO_63026_M70398-17885
242,House for Sale,"$105,000","1062 Deleon Ct,",Fenton,MO,63026,888,3,1,https://www.realtor.com//realestateandhomes-detail/1062-Deleon-Ct_Fenton_MO_63026_M75194-13262
243,House for Sale,"$511,900","671 Summit Rd,",Fenton,MO,63026,"2,261",3,2.5,https://www.realtor.com//realestateandhomes-detail/671-Summit-Rd_Fenton_MO_63026_M95316-25746?ex=MO2328038791
244,House for Sale,"$120,000","1898 San Luis Rey Pkwy,",Fenton,MO,63026,839,3,1.5,https://www.realtor.com//realestateandhomes-detail/1898-San-Luis-Rey-Pkwy_Fenton_MO_63026_M71127-26180
245,House for Sale,"$399,900","1550-TBB Fenton Hills Rd,",Fenton,MO,63026,"1,952",3,2,https://www.realtor.com//realestateandhomes-detail/1550-TBB-Fenton-Hills-Rd_Fenton_MO_63026_M90297-02171
